ID,SYMBOL,ICUvsNON_LFC,ICUvsNON_FDR
ENSG00000223343,RP13-131K19.2,-1.942657499,0.020869301
ENSG00000271234,RP5-894D12.4,-3.690868202,0.020869301
ENSG00000286753,NA,-2.142403781,0.020869301
ENSG00000131018,SYNE1,-1.254905354,0.020927858
ENSG00000142748,FCN3,-2.794832311,0.020927858
ENSG00000231920,NEBL-AS1,-1.997137987,0.020927858
ENSG00000259520,CTD-2651B20.3,-3.770756107,0.020931686
ENSG00000005893,LAMP2,1.030602546,0.020942406
ENSG00000072818,ACAP1,1.411334269,0.020942406
ENSG00000136802,LRRC8A,1.400416458,0.020942406
ENSG00000111218,PRMT8,-1.982762531,0.020986935
ENSG00000229604,MTATP8P2,2.324030933,0.021011655
ENSG00000234206,RP1-67A8.3,-3.237742681,0.021011655
ENSG00000060558,GNA15,1.610560123,0.021028534
ENSG00000144647,POMGNT2,-0.955719172,0.021028534
ENSG00000225689,RP1-30E17.2,-3.250478022,0.021028534
ENSG00000132010,ZNF20,-1.705424746,0.021031179
ENSG00000153923,CLCA3P,1.95026839,0.021031179
ENSG00000126003,PLAGL2,0.917882752,0.021032417
ENSG00000131370,SH3BP5,3.740818979,0.021032417
ENSG00000138587,MNS1,-1.306683202,0.021032417
ENSG00000204516,MICB,1.62959873,0.021032417
ENSG00000254477,AP000640.10,3.260319948,0.021059112
ENSG00000012232,EXTL3,1.274663503,0.021083421
ENSG00000144824,PHLDB2,2.235611494,0.021083421
ENSG00000172771,EFCAB12,-1.496138227,0.021083421
ENSG00000260285,RP11-600F24.7,-1.571222613,0.021083421
ENSG00000103044,HAS3,2.45533795,0.021085635
ENSG00000008294,SPAG9,1.333313273,0.021114845
ENSG00000215483,LINC00598,-1.853630722,0.021114845
ENSG00000236349,SUCLG2P2,3.290421044,0.021114845
ENSG00000237513,RP11-325F22.2,2.699180935,0.021128277
ENSG00000008283,CYB561,-0.8196425,0.02113991
ENSG00000111424,VDR,1.51839868,0.02113991
ENSG00000129667,RHBDF2,1.404253673,0.02113991
ENSG00000166928,MS4A14,2.413209409,0.02113991
ENSG00000226321,CROCC2,-1.855882786,0.02113991
ENSG00000234262,RP1-20N18.4,3.536137274,0.02113991
ENSG00000249087,ZNF436-AS1,-1.50194436,0.02113991
ENSG00000089820,ARHGAP4,1.592249976,0.021182996
ENSG00000261453,RP11-565N2.1,-2.198720193,0.021182996
ENSG00000148225,WDR31,-1.398740858,0.021225425
ENSG00000177994,C2orf73,-2.158413582,0.021225425
ENSG00000112981,NME5,-1.565579049,0.021252055
ENSG00000137869,CYP19A1,2.239714663,0.021252055
ENSG00000165923,AGBL2,-1.960347636,0.021252055
ENSG00000171208,NETO2,1.462459942,0.021252055
ENSG00000260806,RP11-872J21.3,-1.727239834,0.021252055
ENSG00000050426,LETMD1,-0.797903775,0.021289162
ENSG00000126861,OMG,-1.571328752,0.021315295
ENSG00000261175,CTD-2015G9.2,1.798613148,0.02133424
ENSG00000187535,IFT140,-1.516521332,0.021405486
ENSG00000125245,GPR18,2.200314075,0.02143208
ENSG00000143819,EPHX1,-1.072284754,0.02143208
ENSG00000109084,TMEM97,-1.19169005,0.021440842
ENSG00000169964,TMEM42,-1.043410983,0.021463909
ENSG00000162804,SNED1,-1.986871225,0.021471794
ENSG00000231770,TMEM44-AS1,-1.029278709,0.021477648
ENSG00000280155,RP3-523C21.3,-2.463770286,0.021491337
ENSG00000170231,FABP6,-2.685161472,0.021497342
ENSG00000127311,HELB,2.420140023,0.021509961
ENSG00000103599,IQCH,-1.880029541,0.021535473
ENSG00000134762,DSC3,2.366273963,0.021535473
ENSG00000260910,LINC00565,-2.999223992,0.021535473
ENSG00000143412,ANXA9,2.276113633,0.02155096
ENSG00000161533,ACOX1,0.812191838,0.02155096
ENSG00000249610,CTC-441N14.1,-2.378689557,0.02155096
ENSG00000255801,RP11-561P12.5,4.414484092,0.02155096
ENSG00000271065,RP11-607P23.1,-3.839413414,0.02155096
ENSG00000285122,NA,-3.231689824,0.02155096
ENSG00000108375,RNF43,-1.275568855,0.021556139
ENSG00000105520,PLPPR2,1.181275753,0.021595816
ENSG00000161011,SQSTM1,1.789691999,0.021595816
ENSG00000261390,MAFTRR,-2.797897423,0.021595816
ENSG00000123977,DAW1,-1.494105021,0.021617102
ENSG00000141294,LRRC46,-2.155477893,0.021617102
ENSG00000124939,SCGB2A1,-1.406545338,0.021634909
ENSG00000164509,IL31RA,2.521173371,0.021636427
ENSG00000166923,GREM1,3.714718397,0.021636427
ENSG00000285081,NA,-2.587735266,0.021636427
ENSG00000107341,UBE2R2,1.147397618,0.021649881
ENSG00000144118,RALB,1.344797329,0.021659016
ENSG00000185873,TMPRSS11B,5.07855267,0.021659016
ENSG00000271382,RP11-1060G2.2,-3.617759624,0.02167152
ENSG00000165209,STRBP,-1.110953147,0.02169237
ENSG00000188878,FBF1,-1.240606597,0.02169237
ENSG00000236137,RP11-27K13.3,-2.373014899,0.02170417
ENSG00000160326,SLC2A6,2.469037057,0.021774594
ENSG00000287232,NA,-1.642249518,0.021774594
ENSG00000115461,IGFBP5,-1.924318187,0.021843684
ENSG00000214941,ZSWIM7,-0.94265807,0.021859178
ENSG00000214174,AMZ2P1,-1.185374756,0.021905193
ENSG00000131044,TTLL9,-1.573237002,0.021977786
ENSG00000002834,LASP1,1.365238209,0.022011971
ENSG00000150764,DIXDC1,-1.506073122,0.022011971
ENSG00000261267,RP11-44I10.3,3.217221107,0.022011971
ENSG00000127530,OR7C1,3.017411256,0.022033615
ENSG00000258592,RP11-108M12.3,-1.917539948,0.022057841
ENSG00000163689,C3orf67,-1.116539074,0.022075219
ENSG00000089220,PEBP1,-0.952268477,0.022103771
ENSG00000111897,SERINC1,1.206467634,0.022103771
ENSG00000125744,RTN2,1.581224648,0.022103771
ENSG00000171940,ZNF217,1.047397354,0.022103771
ENSG00000242125,SNHG3,1.21449909,0.022103771
ENSG00000253716,MINCR,-1.302838063,0.022103771
ENSG00000272636,DOC2B,2.338493195,0.022103771
ENSG00000101608,MYL12A,0.950302602,0.022150976
ENSG00000287312,NA,-2.421099035,0.022152279
ENSG00000259359,RP11-327J17.2,-2.839999543,0.022189961
ENSG00000119147,C2orf40,-2.112082716,0.02219699
ENSG00000179195,ZNF664,-1.001046632,0.022202342
ENSG00000123374,CDK2,1.080964012,0.022225253
ENSG00000170310,STX8,-1.116572385,0.022225253
ENSG00000229728,RP11-314N13.3,-1.830605901,0.022253495
ENSG00000160051,IQCC,-1.38471756,0.022327052
ENSG00000198060,5-Mar,0.786717567,0.022327052
ENSG00000197980,LEKR1,-1.581949278,0.022384384
ENSG00000244067,GSTA2,-3.941856914,0.022405349
ENSG00000132003,ZSWIM4,3.372896304,0.022405412
ENSG00000197889,MEIG1,-2.463835397,0.022412471
ENSG00000273619,RP5-908M14.9,-1.423892778,0.022412471
ENSG00000134779,TPGS2,-0.798532999,0.022432688
ENSG00000151150,ANK3,-1.272419461,0.022432688
ENSG00000276846,CTD-3220F14.3,-1.842902757,0.022432688
ENSG00000156313,RPGR,-0.9428918,0.022445726
ENSG00000153904,DDAH1,-1.263439896,0.022462352
ENSG00000197006,METTL9,0.774003923,0.022462352
ENSG00000286061,NA,-2.725791683,0.022462352
ENSG00000259768,RP5-991G20.1,-1.306131283,0.022506129
ENSG00000147010,SH3KBP1,1.188333061,0.022527648
ENSG00000149428,HYOU1,1.384969147,0.022527648
ENSG00000285945,NA,-2.292445894,0.022527648
ENSG00000105609,LILRB5,3.106860052,0.022543409
ENSG00000111144,LTA4H,0.879120697,0.022614681
ENSG00000166704,ZNF606,-1.328658884,0.022614681
ENSG00000251669,FAM86EP,-1.314417455,0.022614681
ENSG00000176155,CCDC57,-1.071003799,0.022620831
ENSG00000141867,BRD4,1.074589885,0.022641525
ENSG00000184254,ALDH1A3,1.504473892,0.022641525
ENSG00000214575,CPEB1,-1.675190168,0.022666842
ENSG00000198160,MIER1,0.872454698,0.022669986
ENSG00000095787,WAC,0.716227975,0.022694313
ENSG00000178449,COX14,-0.903582412,0.022694313
ENSG00000263412,RP5-890E16.2,-2.38934918,0.022694313
ENSG00000104885,DOT1L,1.835895981,0.02270956
ENSG00000107819,SFXN3,-1.095604922,0.02270956
ENSG00000156170,NDUFAF6,-1.16875935,0.02270956
ENSG00000163818,LZTFL1,-1.291315512,0.02270956
ENSG00000170561,IRX2,3.088220485,0.022711456
ENSG00000118160,SLC8A2,3.297922162,0.022715591
ENSG00000139370,SLC15A4,1.266613768,0.022715591
ENSG00000142623,PADI1,2.564611896,0.022715591
ENSG00000166169,POLL,-0.877053542,0.022715591
ENSG00000237429,RP1-159A19.4,-2.245940096,0.022715591
ENSG00000243806,RPL7P18,2.791102391,0.022715591
ENSG00000123485,HJURP,2.018901373,0.022719035
ENSG00000165949,IFI27,-2.15073318,0.022719035
ENSG00000233590,RP11-153K11.3,-2.504348888,0.02275942
ENSG00000274272,RP11-44M6.7,3.752859826,0.02275942
ENSG00000284948,NA,4.615052121,0.02275942
ENSG00000158246,FAM46B,2.332960101,0.022773881
ENSG00000169504,CLIC4,1.387163242,0.022773881
ENSG00000244219,GS1-259H13.2,-2.186838079,0.022773881
ENSG00000274026,FAM27E3,-1.997764514,0.022780291
ENSG00000146453,PNLDC1,-1.582918578,0.022791099
ENSG00000083290,ULK2,-1.260854108,0.022860646
ENSG00000102007,PLP2,1.671485289,0.022860646
ENSG00000232533,AC093673.5,1.90003676,0.022860646
ENSG00000183496,MEX3B,3.087230371,0.022866855
ENSG00000126391,FRMD8,1.098850384,0.022882656
ENSG00000163686,ABHD6,-1.036446968,0.022882656
ENSG00000178498,DTX3,-1.465767119,0.022882656
ENSG00000227695,DNMBP-AS1,-2.188174512,0.022882656
ENSG00000242193,RP11-568K15.1,-1.291285383,0.022882656
ENSG00000284930,NA,2.822549116,0.022882656
ENSG00000137752,CASP1,1.670633329,0.022883496
ENSG00000140859,KIFC3,1.568567857,0.022883496
ENSG00000288596,NA,-1.143227182,0.022907668
ENSG00000092067,CEBPE,3.285225088,0.022966565
ENSG00000136826,KLF4,1.279541589,0.022978317
ENSG00000147459,DOCK5,1.326545436,0.022978317
ENSG00000237626,RP11-406A20.1,-3.485441185,0.022978317
ENSG00000261126,RP11-795F19.1,-1.72422359,0.022978317
ENSG00000171853,TRAPPC12,-0.692730667,0.023007904
ENSG00000109270,LAMTOR3,0.843057547,0.023046261
ENSG00000172432,GTPBP2,1.157989999,0.02306519
ENSG00000260081,RP11-66N11.8,-1.605771343,0.023085139
ENSG00000140263,SORD,-1.507240257,0.023088012
ENSG00000133640,LRRIQ1,-2.384847774,0.023103253
ENSG00000111252,SH2B3,1.294451283,0.023159784
ENSG00000124596,OARD1,-0.83102922,0.023159784
ENSG00000167535,CACNB3,-1.036962666,0.023159784
ENSG00000182154,MRPL41,-1.087591465,0.023159784
ENSG00000203497,PDCD4-AS1,1.953394852,0.023159784
ENSG00000264790,RP11-26N15.2,-2.87271611,0.023159784
ENSG00000266916,ZNF793-AS1,-1.240517578,0.023159784
ENSG00000100266,PACSIN2,1.059664461,0.0231673
ENSG00000284612,NA,-4.639603226,0.023197506
ENSG00000132141,CCT6B,-1.414353741,0.023207272
ENSG00000249279,CTC-436P18.3,-1.831561746,0.023306575
ENSG00000183690,EFHC2,-1.476656313,0.023314958
ENSG00000119844,AFTPH,0.736916098,0.023337218
ENSG00000145632,PLK2,1.483839559,0.023337218
ENSG00000167094,TTC16,-2.337846251,0.023337218
ENSG00000204860,FAM201A,-1.521590627,0.023337218
ENSG00000229035,SPRR2C,3.374086141,0.023337218
ENSG00000134827,TCN1,2.320681174,0.023338359
ENSG00000159720,ATP6V0D1,1.408481002,0.023353897
ENSG00000272668,RP11-190A12.8,-2.175779866,0.023377187
ENSG00000015532,XYLT2,-0.933882896,0.023392484
ENSG00000226608,FTLP3,1.456961013,0.023392484
ENSG00000143641,GALNT2,1.008531505,0.023402083
ENSG00000077454,LRCH4,2.262934789,0.023432505
ENSG00000119686,FLVCR2,1.280177405,0.023432505
ENSG00000174371,EXO1,2.498670214,0.023432505
ENSG00000188910,GJB3,1.649348155,0.023432505
ENSG00000243667,WDR92,-1.208964723,0.023432505
ENSG00000253948,RP11-410L14.2,-1.564488416,0.023432505
ENSG00000259146,RP1-261D10.2,-1.332053648,0.023432505
ENSG00000273759,RP4-563E14.1,-1.458059782,0.023432505
ENSG00000154080,CHST9,-1.587660559,0.023451551
ENSG00000133710,SPINK5,2.4532314,0.02346329
ENSG00000170537,TMC7,2.05086664,0.02346329
ENSG00000010438,PRSS3,3.008710496,0.023481029
ENSG00000080572,PIH1D3,-1.51859847,0.023481029
ENSG00000131876,SNRPA1,-0.799210678,0.023498605
ENSG00000159685,CHCHD6,-1.321999777,0.023500769
ENSG00000176809,LRRC37A3,-1.110762883,0.023506624
ENSG00000118898,PPL,1.43611627,0.023507718
ENSG00000167525,PROCA1,-1.365223105,0.023507718
ENSG00000188352,FOCAD,-0.974439977,0.023507718
ENSG00000287619,NA,-3.697283905,0.023514549
ENSG00000010318,PHF7,-1.303196682,0.023526741
ENSG00000231769,RP1-8B1.4,-1.648525782,0.023560808
ENSG00000181085,MAPK15,-2.222918749,0.023567779
ENSG00000162643,WDR63,-2.015096282,0.023597328
ENSG00000154227,CERS3,1.924607254,0.023631564
ENSG00000101955,SRPX,3.300449628,0.023680063
ENSG00000235106,LINC00094,-1.649110815,0.023680063
ENSG00000082153,BZW1,0.892863185,0.023685481
ENSG00000105072,C19orf44,-1.51083568,0.023685481
ENSG00000165325,DEUP1,-1.838032279,0.023696996
ENSG00000231064,MIR92B,-1.33862225,0.023704164
ENSG00000105889,STEAP1B,1.826015786,0.023705488
ENSG00000240184,PCDHGC3,2.557098555,0.023813316
ENSG00000101311,FERMT1,1.315444764,0.02381691
ENSG00000268621,AC006262.5,3.201219813,0.02381691
ENSG00000172889,EGFL7,1.603913226,0.023835531
ENSG00000180370,PAK2,0.700009695,0.023855454
ENSG00000261386,CTD-2012K14.6,-2.451873383,0.023855454
ENSG00000144504,ANKMY1,-1.277158512,0.023857957
ENSG00000153944,MSI2,-0.896788279,0.023858244
ENSG00000198848,CES1,-1.658282307,0.023871482
ENSG00000189001,SBSN,4.444565058,0.023883788
ENSG00000088325,TPX2,1.518906878,0.02391718
ENSG00000162745,OLFML2B,1.788987041,0.02391718
ENSG00000203952,CCDC160,-1.271085167,0.02391718
ENSG00000005381,MPO,4.019395838,0.023920269
ENSG00000089902,RCOR1,0.824981059,0.023920269
ENSG00000102934,PLLP,-1.030646569,0.023920269
ENSG00000272525,RP11-79P5.9,-1.353872132,0.023920269
ENSG00000259462,CPEB1-AS1,-3.168434606,0.023930265
ENSG00000130429,ARPC1B,1.605219557,0.023978245
ENSG00000119328,FAM206A,-0.987342352,0.024001396
ENSG00000163817,SLC6A20,1.676921654,0.02401474
ENSG00000250462,LRRC37BP1,-1.082898568,0.02402176
ENSG00000132321,IQCA1,-1.762588176,0.024047828
ENSG00000234588,FABP5P14,-2.275636,0.024081541
ENSG00000211455,STK38L,0.808106264,0.024094875
ENSG00000275734,RP11-368I7.6,-1.552238496,0.024178267
ENSG00000164627,KIF6,-1.812874191,0.024195167
ENSG00000176401,EID2B,-1.569588499,0.024195549
ENSG00000158019,BRE,1.723435085,0.024206618
ENSG00000139354,GAS2L3,1.350170659,0.024211209
ENSG00000167554,ZNF610,-1.539838544,0.024242059
ENSG00000175063,UBE2C,2.001528473,0.024242059
ENSG00000237984,PTENP1,2.104270591,0.024242059
ENSG00000080815,PSEN1,0.771052076,0.024250645
ENSG00000111269,CREBL2,-0.898760439,0.024250645
ENSG00000121933,TMIGD3,2.553034072,0.024250645
ENSG00000160606,TLCD1,-1.154867781,0.024250645
ENSG00000249884,RNF103-CHMP3,2.442897311,0.024253782
ENSG00000230487,PSMG3-AS1,-1.195433384,0.024263702
ENSG00000228541,AC093159.1,-3.210729205,0.024273216
ENSG00000117009,KMO,1.53039929,0.024285201
ENSG00000136379,ABHD17C,0.911238889,0.024313388
ENSG00000162598,C1orf87,-1.89364776,0.024336135
ENSG00000105321,CCDC9,1.844442878,0.024337221
ENSG00000132623,ANKEF1,-0.977758095,0.024337221
ENSG00000154743,TSEN2,-1.10325102,0.024337221
ENSG00000198736,MSRB1,1.238725641,0.024337221
ENSG00000224689,ZNF812P,1.299575694,0.024337221
ENSG00000270006,RP11-178L8.7,-1.810419997,0.024337221
ENSG00000179335,CLK3,1.089463103,0.024357673
ENSG00000189410,SH2D5,3.384804321,0.024360409
ENSG00000076351,SLC46A1,-1.287440119,0.024394382
ENSG00000140876,NUDT7,-1.598780148,0.024398393
ENSG00000278627,RP11-506H21.5,-2.117357518,0.024416845
ENSG00000288548,NA,-2.819662519,0.024418743
ENSG00000278383,RP4-694B14.8,-1.34363782,0.024425401
ENSG00000123066,MED13L,1.15176325,0.024433014
ENSG00000162599,NFIA,-1.078219766,0.024433014
ENSG00000159228,CBR1,-1.028527113,0.024438515
ENSG00000260265,RP11-44F21.5,-1.452581339,0.024438987
ENSG00000186818,LILRB4,2.490301229,0.024506557
ENSG00000101003,GINS1,1.208967267,0.024514483
ENSG00000275894,RP3-453C12.14,3.180694708,0.024604271
ENSG00000151743,AMN1,1.402693552,0.024617601
ENSG00000253875,RP11-16P20.3,-3.249535542,0.024617601
ENSG00000157600,TMEM164,1.160117687,0.024636693
ENSG00000139329,LUM,3.612115556,0.024667593
ENSG00000177335,C8orf31,-1.616796377,0.024667593
ENSG00000274979,RP11-1143G9.5,-3.233500148,0.024723909
ENSG00000001460,STPG1,-1.011622879,0.024751192
ENSG00000120738,EGR1,2.757298726,0.024751192
ENSG00000162757,C1orf74,1.125121587,0.024751192
ENSG00000180353,HCLS1,1.592080385,0.024751192
ENSG00000182093,WRB,-1.147984572,0.024751192
ENSG00000185860,CCDC190,-1.3144624,0.024751192
ENSG00000216990,HSPD1P10,2.903057646,0.024751192
ENSG00000223886,RP11-251G23.2,-2.121456236,0.024751192
ENSG00000279452,AC006277.3,-1.729335287,0.024751192
ENSG00000225313,RP11-415J8.3,2.595811194,0.024775168
ENSG00000224383,PRR29,-1.489229546,0.024783374
ENSG00000073605,GSDMB,-1.499636355,0.024789321
ENSG00000226849,RP4-635E18.7,-4.22927603,0.024789321
ENSG00000268062,TOP1P1,-2.022498997,0.024789321
ENSG00000117400,MPL,-1.888632211,0.024818742
ENSG00000131697,NPHP4,-1.13030874,0.024966273
ENSG00000137312,FLOT1,1.597107133,0.024966273
ENSG00000170423,KRT78,4.676792983,0.024966273
ENSG00000253633,KB-1980E6.3,-3.631035058,0.02499987
ENSG00000003137,CYP26B1,3.332583813,0.025079126
ENSG00000117280,RAB29,0.989638393,0.025079126
ENSG00000132716,DCAF8,-0.769890727,0.025079126
ENSG00000139626,ITGB7,1.990015538,0.025079126
ENSG00000151376,ME3,-1.216540936,0.025079126
ENSG00000163637,PRICKLE2,-1.512904925,0.025079126
ENSG00000165115,KIF27,-1.443671261,0.025079126
ENSG00000284719,NA,-2.701452218,0.025079126
ENSG00000108515,ENO3,1.447772738,0.025151048
ENSG00000176732,PFN4,-1.688434606,0.025151407
ENSG00000119636,BBOF1,-1.649000868,0.025207956
ENSG00000110318,CEP126,-1.518897041,0.025255237
ENSG00000163743,RCHY1,0.864818694,0.025255237
ENSG00000273344,PAXIP1-AS1,-1.190562937,0.025255237
ENSG00000287527,NA,-2.414954326,0.025255237
ENSG00000164344,KLKB1,-1.980248951,0.025287451
ENSG00000179978,RP11-1319K7.1,3.83093263,0.025291071
ENSG00000196118,CCDC189,-2.142473453,0.025291071
ENSG00000143479,DYRK3,-0.875205659,0.025307271
ENSG00000185100,ADSSL1,-1.431172659,0.025323138
ENSG00000250271,RP11-64D22.5,-4.124334622,0.02539035
ENSG00000162618,ADGRL4,4.002101212,0.025414172
ENSG00000172992,DCAKD,-1.11115075,0.025438661
ENSG00000103489,XYLT1,1.453544443,0.025494742
ENSG00000163931,TKT,1.19093826,0.025494742
ENSG00000241359,SYNPR-AS1,-2.390450671,0.025494742
ENSG00000240875,LINC00886,-1.583481181,0.025526154
ENSG00000129194,SOX15,1.473907506,0.025570413
ENSG00000176438,SYNE3,1.350505962,0.025570413
ENSG00000046647,GEMIN8,-1.039020375,0.025618829
ENSG00000143614,GATAD2B,0.970107568,0.025618829
ENSG00000134343,ANO3,-3.675052145,0.025651532
ENSG00000198142,SOWAHC,1.104960832,0.025677712
ENSG00000096433,ITPR3,1.254946854,0.025689975
ENSG00000185187,SIGIRR,-1.015519063,0.025689975
ENSG00000109118,PHF12,1.092485824,0.025746167
ENSG00000130363,RSPH3,-0.975852182,0.025746167
ENSG00000171643,S100Z,3.207213348,0.025746167
ENSG00000268240,RP11-678G14.4,4.321437467,0.025746167
ENSG00000156689,GLYATL2,2.511300944,0.025750836
ENSG00000205531,NAP1L4,-0.668280038,0.025768824
ENSG00000100284,TOM1,1.549933005,0.025775657
ENSG00000228079,AC012368.1,2.929419726,0.025781199
ENSG00000279328,RP11-203H19.2,-2.236884814,0.025807529
ENSG00000182118,FAM89A,1.707849567,0.025820028
ENSG00000279317,AC006994.3,-2.088388152,0.025820028
ENSG00000147697,GSDMC,1.794209261,0.025830211
ENSG00000179813,FAM216B,-1.574168083,0.02584371
ENSG00000180425,C11orf71,-0.974745616,0.025849955
ENSG00000185950,IRS2,1.199969834,0.025849955
ENSG00000285773,NA,-3.138789403,0.025849955
ENSG00000177854,TMEM187,-0.997863674,0.025853856
ENSG00000156453,PCDH1,1.276793142,0.025857141
ENSG00000160298,C21orf58,-1.66017207,0.025859453
ENSG00000160972,PPP1R16A,-1.274457655,0.025859453
ENSG00000162302,RPS6KA4,1.028309188,0.025859453
ENSG00000100027,YPEL1,-1.86169273,0.025864995
ENSG00000135720,DYNC1LI2,0.821964793,0.025864995
ENSG00000138621,PPCDC,1.481931081,0.02590836
ENSG00000239839,DEFA3,5.439869221,0.02590836
ENSG00000138622,HCN4,-2.551334779,0.025948313
ENSG00000068489,PRR11,1.680262733,0.025962173
ENSG00000064270,ATP2C2,-0.887588703,0.026013505
ENSG00000226479,TMEM185B,0.90867108,0.026013505
ENSG00000284308,NA,-1.838330963,0.026013505
ENSG00000150672,DLG2,-1.669136619,0.026047689
ENSG00000181378,CFAP65,-1.615124791,0.026047689
ENSG00000135643,KCNMB4,1.902060646,0.026055432
ENSG00000157869,RAB28,-0.905767187,0.026202021
ENSG00000196277,GRM7,-2.279458834,0.026202021
ENSG00000251661,RP11-326C3.11,2.443712049,0.02630123
ENSG00000108342,CSF3,3.10463489,0.0263155
ENSG00000235501,RP4-639F20.1,-1.102255098,0.026368528
ENSG00000287348,NA,-2.914282596,0.02636864
ENSG00000171310,CHST11,1.644224015,0.026382283
ENSG00000081985,IL12RB2,1.617039439,0.02643602
ENSG00000115718,PROC,-2.004116676,0.026455875
ENSG00000123096,SSPN,-1.854238723,0.026455875
ENSG00000169926,KLF13,0.843340001,0.026462479
ENSG00000009694,TENM1,1.794719434,0.026502395
ENSG00000114126,TFDP2,-0.701530516,0.026502395
ENSG00000059145,UNKL,1.634370025,0.026511541
ENSG00000138685,FGF2,2.480570041,0.026511541
ENSG00000273559,CWC25,0.834273567,0.026511541
ENSG00000198920,KIAA0753,-0.870685029,0.026579222
ENSG00000137309,HMGA1,1.683647495,0.026586565
ENSG00000170509,HSD17B13,-3.275784452,0.026586565
ENSG00000188643,S100A16,1.617119105,0.026586565
ENSG00000165138,ANKS6,-0.790731694,0.026592927
ENSG00000164300,SERINC5,1.036026956,0.026598919
ENSG00000020426,MNAT1,-0.804757051,0.026629868
ENSG00000147509,RGS20,2.389553507,0.026642181
ENSG00000272156,RP11-477N3.1,-1.903112064,0.026647782
ENSG00000226562,CYP4F26P,-1.462877158,0.026653075
ENSG00000133328,HRASLS2,-1.593614017,0.026706364
ENSG00000143376,SNX27,0.989166742,0.026706364
ENSG00000149021,SCGB1A1,-2.498204156,0.026706364
ENSG00000153046,CDYL,0.857652972,0.026709282
ENSG00000096006,CRISP3,4.75377028,0.026713214
ENSG00000115137,DNAJC27,-1.05833242,0.026715211
ENSG00000236778,INTS6-AS1,-1.141553609,0.026715211
ENSG00000164258,NDUFS4,-0.849023879,0.026727792
ENSG00000122783,C7orf49,1.15127371,0.026735123
ENSG00000264449,RP11-945C19.4,-2.678343698,0.026735123
ENSG00000287906,NA,-1.793758361,0.026735123
ENSG00000007392,LUC7L,-0.684993308,0.026747168
ENSG00000142166,IFNAR1,0.9022942,0.026764278
ENSG00000173588,CEP83,-1.203554185,0.026764278
ENSG00000184500,PROS1,-1.668978573,0.026771229
ENSG00000113231,PDE8B,-2.398441517,0.026791584
ENSG00000131495,NDUFA2,-0.82598889,0.026791584
ENSG00000204758,CTC-308K20.1,1.661492305,0.026806491
